"filename","content_id","character","shoe_variant","scale","outfit","pose","expression","image_width","image_height","source_sha256","angle","canvas_width","canvas_height","coordinate_system","x_left","y_bottom","side","origin","reference","confirmed"
"アトリ_tatr01_l_d1_p1_fh.png","アトリ_tatr01_d1_p1_fh","アトリ","tatr01","l","d1","p1","fh","1156","2989","3ac0f9896091ad67d32164ed6c9000bda648b569db191c068f22beddd0e282a8","0","1156","2989","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d1_p1_fg.png"", 0.0]","true"
"アトリ_tatr01_l_d1_p1_fi.png","アトリ_tatr01_d1_p1_fi","アトリ","tatr01","l","d1","p1","fi","1156","2740","f9f2c7d42ee72ef6b543b5b2999190db6896418b59c41749706d5b563264f45d","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d1_p1_fh.png"", 0.0]","true"
"アトリ_tatr01_l_d1_p1_fj.png","アトリ_tatr01_d1_p1_fj","アトリ","tatr01","l","d1","p1","fj","1156","2740","94a45df00932c72ee8a16ffb117b3838457ca6fe05e0a7eee5be3a6e0ff0c50a","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d1_p1_fi.png"", 0.0]","true"
"アトリ_tatr01_l_d1_p1_fk.png","アトリ_tatr01_d1_p1_fk","アトリ","tatr01","l","d1","p1","fk","1156","2740","bba81b3e6d01408d2da47e9f987ae5891e9f775825377e749be808d7b6d2857c","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d1_p1_fj.png"", 0.0]","true"
"アトリ_tatr01_l_d1_p1_fl.png","アトリ_tatr01_d1_p1_fl","アトリ","tatr01","l","d1","p1","fl","1156","2740","ad80c962ac1bd8e636bcd61045e099e598cbc4b2605ed88aa9cb5ecc3e0691a5","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d1_p1_fk.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_f1.png","アトリ_tatr01_d2_p1_f1","アトリ","tatr01","l","d2","p1","f1","1156","2740","0fab2349ad8d77c2e37c3fc49cde24b64cc5eb84fbf35d7503dbd2a96dbd3e50","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d1_p1_fl.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_f2.png","アトリ_tatr01_d2_p1_f2","アトリ","tatr01","l","d2","p1","f2","1156","2740","399a0913ae20283465d2bebec22fd3f91fe4242658569ca5f36c25d2c3a0075a","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_f1.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_f3.png","アトリ_tatr01_d2_p1_f3","アトリ","tatr01","l","d2","p1","f3","1156","2740","7d52e578712762cebf41098975effa307cd0f88ef1d4973bbabab9714d5187a5","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_f2.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_f4.png","アトリ_tatr01_d2_p1_f4","アトリ","tatr01","l","d2","p1","f4","1156","2740","027a456afa0f573e4e93a3a66ca8afe63d58f5f3562241ee72fa1c9cee926b96","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_f3.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_f5.png","アトリ_tatr01_d2_p1_f5","アトリ","tatr01","l","d2","p1","f5","1156","2740","a7ca754cb59f4bbb2a3a18c0a2ef599e64cc10c97f82ccc0eebaa57de4893b0a","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_f4.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_f6.png","アトリ_tatr01_d2_p1_f6","アトリ","tatr01","l","d2","p1","f6","1156","2740","84bd627a1de6e2b423b066f1a27fcf1f917000e7040c1b8a46c77e367d2025ff","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_f5.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_f7.png","アトリ_tatr01_d2_p1_f7","アトリ","tatr01","l","d2","p1","f7","1156","2740","1946e53ca6ca21e4c143f647bc32f0cb45768432053dc2b9f52079bb17ed1c2d","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_f6.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_f8.png","アトリ_tatr01_d2_p1_f8","アトリ","tatr01","l","d2","p1","f8","1156","2740","6093c937624db617ae356a28ab4dfd9a8ad03b6c517fad37f4c8b73064028621","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_f7.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_f9.png","アトリ_tatr01_d2_p1_f9","アトリ","tatr01","l","d2","p1","f9","1156","2740","049454e9118d385f598ceec5b616ffa0e4cf805fd65e928be685a7c2135944d8","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_f8.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_fa.png","アトリ_tatr01_d2_p1_fa","アトリ","tatr01","l","d2","p1","fa","1156","2740","92fb110574d19ac12cd80365b2e00b94e1a2b00c1a522e26ca3af2b1fe1c9b7d","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_f9.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_fb.png","アトリ_tatr01_d2_p1_fb","アトリ","tatr01","l","d2","p1","fb","1156","2740","3402d6a9accdf3ccb572f2fa597679e1367cf2aeac12baf5088386b714f234d3","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_fa.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_fc.png","アトリ_tatr01_d2_p1_fc","アトリ","tatr01","l","d2","p1","fc","1156","2740","1b312d9c307bfe582774c1e3dde8d75509becbcee7e27fb0755a11e1a523805e","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_fb.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_fd.png","アトリ_tatr01_d2_p1_fd","アトリ","tatr01","l","d2","p1","fd","1156","2740","c6c4b0d0524b2cfec7f0a58334376261205ece41aad15fc02e993719a85fd854","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_fc.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_fe.png","アトリ_tatr01_d2_p1_fe","アトリ","tatr01","l","d2","p1","fe","1156","2740","2e5a03cddcecac2b3812d6282df77ea86f94b1a08e03a83a171e10e6e473a978","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_fd.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_ff.png","アトリ_tatr01_d2_p1_ff","アトリ","tatr01","l","d2","p1","ff","1156","2989","ebfbea5c5edfd824b7271f14e4834e16826bc46aa9e56bfe4d482c1dbefd88e3","0","1156","2989","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_fe.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_fg.png","アトリ_tatr01_d2_p1_fg","アトリ","tatr01","l","d2","p1","fg","1156","2740","11661dd9a032b7091cb0fa463b6b5280f76c5a317dbe5586aa99658144824428","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_ff.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_fh.png","アトリ_tatr01_d2_p1_fh","アトリ","tatr01","l","d2","p1","fh","1156","2989","58d62c0d4cdb8a1f04de1cd37cf085731d5ac4560baca11edd1733fcee3a0170","0","1156","2989","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_fg.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_fi.png","アトリ_tatr01_d2_p1_fi","アトリ","tatr01","l","d2","p1","fi","1156","2740","182a8970922591aeba4e5d89a0aac32ae7e24c03e088bf9eb1900ce676a8501b","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_fh.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_fj.png","アトリ_tatr01_d2_p1_fj","アトリ","tatr01","l","d2","p1","fj","1156","2740","330dccee7a6c2452890a9d7195a0e07bf9d6bfecacc73a03896ccd81c9bf4223","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_fi.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_fk.png","アトリ_tatr01_d2_p1_fk","アトリ","tatr01","l","d2","p1","fk","1156","2740","c87fc0677a2be2661e8a53975540919399614f207c012eb8e942c8836fc19a9e","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_fj.png"", 0.0]","true"
"アトリ_tatr01_l_d2_p1_fl.png","アトリ_tatr01_d2_p1_fl","アトリ","tatr01","l","d2","p1","fl","1156","2740","7fdd1ad72012130dcfd01e63734eb7a9c1d08dde4ad4be4f33144a9f505dff3f","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_fk.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_f1.png","アトリ_tatr01_d3_p1_f1","アトリ","tatr01","l","d3","p1","f1","1156","2740","fa28baa51b20425edc8e361bc5073b20fae72e7bc7c219573cfd51047bfa6e36","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d2_p1_fl.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_f2.png","アトリ_tatr01_d3_p1_f2","アトリ","tatr01","l","d3","p1","f2","1156","2740","dd8cc3ea605db3727cf65044972c5be0842df6bf4c4084c71fe601b93c6288a5","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_f1.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_f3.png","アトリ_tatr01_d3_p1_f3","アトリ","tatr01","l","d3","p1","f3","1156","2740","8a0c02f7840c98a642425c2f2d41955433e32e2822964cbb59cd338e8fbd55c9","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_f2.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_f4.png","アトリ_tatr01_d3_p1_f4","アトリ","tatr01","l","d3","p1","f4","1156","2740","ec2a7f066b3c80cebb12e4572d1451452f27aa76e0fa840450851197d87a83d0","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_f3.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_f5.png","アトリ_tatr01_d3_p1_f5","アトリ","tatr01","l","d3","p1","f5","1156","2740","a1415fefc58411203c70de93844e9eaf82bb915ab24b7bc0ed63bba75de823fe","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_f4.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_f6.png","アトリ_tatr01_d3_p1_f6","アトリ","tatr01","l","d3","p1","f6","1156","2740","eadf46091e2f87eb493241996f8c08ad05552f222506bde7ae7a48a59d41e486","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_f5.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_f7.png","アトリ_tatr01_d3_p1_f7","アトリ","tatr01","l","d3","p1","f7","1156","2740","639d2ddd092d87db3c8c7dc03ac953af5ed64ba23d6afb3abbcf52b2e6dcf6ec","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_f6.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_f8.png","アトリ_tatr01_d3_p1_f8","アトリ","tatr01","l","d3","p1","f8","1156","2740","a2fe178c17804c855c6bb6a097dc6c703b4a16ea4a5d5f880aca4b0e08dff53e","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_f7.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_f9.png","アトリ_tatr01_d3_p1_f9","アトリ","tatr01","l","d3","p1","f9","1156","2740","6435f2395011749938fb8d568cc91b3afb4e39586f6f3f81fa9005b27307c583","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_f8.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_fa.png","アトリ_tatr01_d3_p1_fa","アトリ","tatr01","l","d3","p1","fa","1156","2740","e5e4dea39c00610a501a8ecb08693691b796f511462c2580a40ef28517d21c11","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_f9.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_fb.png","アトリ_tatr01_d3_p1_fb","アトリ","tatr01","l","d3","p1","fb","1156","2740","76f174ab2e197ca50866ad0364e111e35bbda62ca552c4b236b7b5604df5cc26","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_fa.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_fc.png","アトリ_tatr01_d3_p1_fc","アトリ","tatr01","l","d3","p1","fc","1156","2740","43d39af421a762d2191ba7fafd577f628e16f3ef8567f05a350be17a80425704","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_fb.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_fd.png","アトリ_tatr01_d3_p1_fd","アトリ","tatr01","l","d3","p1","fd","1156","2740","74ecbaeda8eb13cdef03a268043d11ef6e4168c078dfb61aef4772515ab6f7ea","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_fc.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_fe.png","アトリ_tatr01_d3_p1_fe","アトリ","tatr01","l","d3","p1","fe","1156","2740","ddd9c5856c9655ef1b82c34a1f6ee41ecacf8670164431be8cb08710b362d086","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_fd.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_ff.png","アトリ_tatr01_d3_p1_ff","アトリ","tatr01","l","d3","p1","ff","1156","2989","ba4e3b99387551a9cae84d6e496b18ceec555cac613bc727314097bc3079364c","0","1156","2989","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_fe.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_fg.png","アトリ_tatr01_d3_p1_fg","アトリ","tatr01","l","d3","p1","fg","1156","2740","90d769816c4c9bf9cd0f52c06cad0999bebdc724cbb23951271b0b3daa38ed4a","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_ff.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_fh.png","アトリ_tatr01_d3_p1_fh","アトリ","tatr01","l","d3","p1","fh","1156","2989","0b0115ca56b3e9c50e7a3a28fb22e44568defca5061d98230b9b83a08077a041","0","1156","2989","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_fg.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_fi.png","アトリ_tatr01_d3_p1_fi","アトリ","tatr01","l","d3","p1","fi","1156","2740","f9797a4d06b3500c8f67d7e9f00c5023d449214f8dc0f59c726eb8c0e301fb93","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_fh.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_fj.png","アトリ_tatr01_d3_p1_fj","アトリ","tatr01","l","d3","p1","fj","1156","2740","bb3f8acc29d46322913fa2160f9448499f4225c2cdcfdd54187346708cd10e23","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_fi.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_fk.png","アトリ_tatr01_d3_p1_fk","アトリ","tatr01","l","d3","p1","fk","1156","2740","92ee1cb129bb24d423745f4f650bfd8f4c3fec5f1e04609a1944da251b42bd36","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_fj.png"", 0.0]","true"
"アトリ_tatr01_l_d3_p1_fl.png","アトリ_tatr01_d3_p1_fl","アトリ","tatr01","l","d3","p1","fl","1156","2740","7ed5469a44636345a9eb0977ae5fcf3ae57ae4ec57ecc52dadb6a345267f7a1c","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_fk.png"", 0.0]","true"
"アトリ_tatr01_l_d4_p1_f1.png","アトリ_tatr01_d4_p1_f1","アトリ","tatr01","l","d4","p1","f1","1156","2740","89d82cfb0641d4ab8e96e349982d5216a9c9dcbcfc8f5dc40db0a56488577138","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d3_p1_fl.png"", 0.0]","true"
"アトリ_tatr01_l_d4_p1_f2.png","アトリ_tatr01_d4_p1_f2","アトリ","tatr01","l","d4","p1","f2","1156","2740","f4e30024a2427a3cc764d9cffd6f19bf011330d788b27bdf66902107028f6ff6","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d4_p1_f1.png"", 0.0]","true"
"アトリ_tatr01_l_d4_p1_f3.png","アトリ_tatr01_d4_p1_f3","アトリ","tatr01","l","d4","p1","f3","1156","2740","42b16f48d8ab63609b6d9485aec19cf3b7eb33156eb6be636a3cc135d4de4c83","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d4_p1_f2.png"", 0.0]","true"
"アトリ_tatr01_l_d4_p1_f4.png","アトリ_tatr01_d4_p1_f4","アトリ","tatr01","l","d4","p1","f4","1156","2740","89871aecca74b9c416c54bd5b2355b9d1c667486908b286b27e8404c0273e51e","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d4_p1_f3.png"", 0.0]","true"
"アトリ_tatr01_l_d4_p1_f5.png","アトリ_tatr01_d4_p1_f5","アトリ","tatr01","l","d4","p1","f5","1156","2740","feaac41584c5c6dfe6878b98b72902cbcd7dad13d40d7c220f209da9cc00ca10","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d4_p1_f4.png"", 0.0]","true"
"アトリ_tatr01_l_d4_p1_f6.png","アトリ_tatr01_d4_p1_f6","アトリ","tatr01","l","d4","p1","f6","1156","2740","37e5349db29da49d1fda84557226405f3564456764d2eed32a7188592b4f1397","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d4_p1_f5.png"", 0.0]","true"
"アトリ_tatr01_l_d4_p1_f7.png","アトリ_tatr01_d4_p1_f7","アトリ","tatr01","l","d4","p1","f7","1156","2740","f7f46e7f4a2497d48491b9aa8dfc5140fa7a3d18f8407ba01a55d2c281f6438d","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d4_p1_f6.png"", 0.0]","true"
"アトリ_tatr01_l_d4_p1_f8.png","アトリ_tatr01_d4_p1_f8","アトリ","tatr01","l","d4","p1","f8","1156","2740","84b9e1c792aeeca825ba5e16b12dfa157c44de83b7d0c9f1c4dca2dbd2298151","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d4_p1_f7.png"", 0.0]","true"
"アトリ_tatr01_l_d4_p1_f9.png","アトリ_tatr01_d4_p1_f9","アトリ","tatr01","l","d4","p1","f9","1156","2740","cee7f19b8276a234462072a198ddca23422aa611f70417060e9e62cb830a2b03","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d4_p1_f8.png"", 0.0]","true"
"アトリ_tatr01_l_d4_p1_fa.png","アトリ_tatr01_d4_p1_fa","アトリ","tatr01","l","d4","p1","fa","1156","2740","6a7a56e913c6752c6e26d7165db678d5ea7858d7c26a81ca65174a32d8b23b0e","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d4_p1_f9.png"", 0.0]","true"
"アトリ_tatr01_l_d4_p1_fb.png","アトリ_tatr01_d4_p1_fb","アトリ","tatr01","l","d4","p1","fb","1156","2740","fa10a0d805a77458b4be5ecb3901e9b8c5dc065d6cc7ec0e3a4b2ea3da83d103","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d4_p1_fa.png"", 0.0]","true"
"アトリ_tatr01_l_d4_p1_fc.png","アトリ_tatr01_d4_p1_fc","アトリ","tatr01","l","d4","p1","fc","1156","2740","543dd2ba5f81d314f1bc7abeb8ea90f060386307ab812f995a19294e95977543","0","1156","2740","rotated_bottom_left_pixels","294","2058","626","inherited","[""アトリ_tatr01_l_d4_p1_fb.png"", 0.0]","true"
